Date,Rate,High (est),Low (est)
2012-10-03,0.98649001121521,0.98750001192093,0.98110002279282
2012-10-02,0.98409998416901,0.9883000254631,0.98348999023438
2012-10-01,0.98189997673035,0.98379999399185,0.98085999488831
2012-09-30,0.98420000076294,0.98531001806259,0.97958999872208
2012-09-28,0.981759,0.99258,0.97105
2012-09-27,0.98070001602173,0.98489999771118,0.97799998521805
2012-09-26,0.98420000076294,0.98500001430511,0.98164999485016
2012-09-25,0.98079997301102,0.98548001050949,0.97990000247955
2012-09-24,0.9779599905014,0.98072999715805,0.97560000419617
2012-09-23,0.97759997844696,0.9815000295639,0.97749000787735
2012-09-21,0.976242,0.0,0.0
2012-09-20,0.97610002756119,0.97626000642776,0.9728000164032
2012-09-19,0.97500002384186,0.9815000295639,0.97479999065399
2012-09-18,0.97469997406006,0.97619998455048,0.97219997644424
2012-09-17,0.97450000047684,0.97630000114441,0.97307997941971
2012-09-16,0.97158998250961,0.97359997034073,0.96920001506805
2012-09-14,0.970348,0.98119,0.95962
2012-09-13,0.96827000379562,0.97060000896454,0.96319997310638
2012-09-12,0.97610002756119,0.97719997167587,0.9743999838829
2012-09-11,0.97339999675751,0.97589999437332,0.97109997272491
2012-09-10,0.97689002752304,0.97729998826981,0.97130000591278
2012-09-09,0.9782999753952,0.97873997688293,0.97530001401901
2012-09-07,0.983459,0.0,0.0
2012-09-06,0.98280000686646,0.98299998044968,0.97648000717163
2012-09-05,0.99045997858047,0.99129998683929,0.98092997074127
2012-09-04,0.98659998178482,0.99172002077103,0.98559999465942
2012-09-03,0.98610997200012,0.98729002475739,0.98409998416901
2012-09-02,0.98600000143051,0.98770999908447,0.98500001430511
2012-08-31,0.990373,1.0016,0.97927
2012-08-30,0.99260002374649,0.99292999505997,0.9852499961853
2012-08-29,0.98949998617172,0.99295002222061,0.98919999599457
2012-08-28,0.98790001869202,0.98970001935959,0.98610001802444
2012-08-27,0.99031001329422,0.99159997701645,0.98420000076294
2012-08-26,0.99207997322083,0.99225997924805,0.98890000581741
2012-08-24,0.992315,0.0,0.0
2012-08-23,0.99396002292633,0.99449998140335,0.99040001630783
2012-08-22,0.99049997329712,0.99294000864029,0.9883000254631
2012-08-21,0.9896399974823,0.99459999799728,0.98949998617172
2012-08-20,0.98849999904633,0.98869997262955,0.98409998416901
2012-08-19,0.98839998245239,0.99005997180939,0.98729997873306
2012-08-17,0.988006,0.0,0.0
2012-08-16,0.98650002479553,0.98989999294281,0.98610001802444
2012-08-15,0.9893000125885,0.98989999294281,0.98769998550415
2012-08-14,0.99193000793457,0.9933699965477,0.98890000581741
2012-08-13,0.99260002374649,0.99379998445511,0.99049997329712
2012-08-12,0.99147999286652,0.9938799738884,0.99049997329712
2012-08-10,0.992983,0.0,0.0
2012-08-09,0.99128001928329,0.9967799782753,0.99070000648499
2012-08-08,0.99500000476837,0.99492001533508,0.99119997024536
2012-08-07,0.9974399805069,0.99860000610352,0.99349999427795
2012-08-06,1.0005999803543,1.001109957695,0.99639999866486
2012-08-05,1.0005700588226,1.0017999410629,0.99819999933243
2012-08-03,1.00395,1.0159,0.99212
2012-08-02,1.007050037384,1.0074199438095,0.99799001216888
2012-08-01,1.0047199726105,1.006500005722,1.000589966774
2012-07-31,1.0032000541687,1.0039600133896,1.0001000165939
2012-07-30,1.0013500452042,1.0041400194168,1.0002000331879
2012-07-29,1.0041999816895,1.0052299499512,1.0020300149918
2012-07-27,1.0097,1.0211,0.99843
2012-07-26,1.0096999406815,1.0104899406433,1.005499958992
2012-07-25,1.0156999826431,1.0165799856186,1.0062500238419
2012-07-24,1.0224299430847,1.0228300094604,1.0170999765396
2012-07-23,1.0180000066757,1.0207300186157,1.0156899690628
2012-07-22,1.0141999721527,1.0202699899673,1.0140000581741
2012-07-20,1.00925,1.0217,0.99692
2012-07-19,1.0075999498367,1.0129100084305,1.0068999528885
2012-07-18,1.0097999572754,1.0104199647903,1.006500005722
2012-07-17,1.0118000507355,1.0147500038147,1.0105999708176
2012-07-16,1.014899969101,1.0168000459671,1.0128799676895
2012-07-15,1.0139000415802,1.0171600580215,1.0139000415802
2012-07-13,1.01852,1.031,1.0062
2012-07-12,1.0197999477386,1.0201499462128,1.0128999948502
2012-07-11,1.0190999507904,1.0247399806976,1.0190999507904
2012-07-10,1.0223000049591,1.022950053215,1.0171999931335
2012-07-09,1.0191600322723,1.0216399431229,1.0164999961853
2012-07-08,1.0196000337601,1.0218000411987,1.0182000398636
2012-07-06,1.01518,1.0273,1.0032
2012-07-05,1.0141999721527,1.0198899507523,1.0139000415802
2012-07-04,1.0132999420166,1.0155500173569,1.0101000070572
2012-07-03,1.0119999647141,1.0140999555588,1.0118999481201
2012-07-02,1.0168999433517,1.0189000368118,1.0119999647141
2012-07-01,1.0178999900818,1.0200699567795,1.0154700279236
2012-06-29,1.02609,1.0382,1.0142
2012-06-28,1.0334000587463,1.0338000059128,1.0166000127792
2012-06-27,1.0249899625778,1.0338000059128,1.0231000185013
2012-06-26,1.024099946022,1.0265699625015,1.0236999988556
2012-06-25,1.0287100076675,1.0293999910355,1.0250999927521
2012-06-24,1.0266000032425,1.031730055809,1.0253000259399
2012-06-22,1.02555,0.0,0.0
2012-06-21,1.0285999774933,1.0297499895096,1.0255000591278
2012-06-20,1.0196000337601,1.0262800455093,1.0175000429153
2012-06-19,1.0177999734879,1.0200699567795,1.0158200263977
2012-06-18,1.0220999717712,1.024099946022,1.0168000459671
2012-06-17,1.02032995224,1.0277299880981,1.0190700292587
2012-06-15,1.0247,1.0374,1.0122
2012-06-14,1.0231499671936,1.0253000259399,1.0212999582291
2012-06-13,1.0283000469208,1.0293099880219,1.0239800214767
2012-06-12,1.0262999534607,1.0292999744415,1.024199962616
2012-06-11,1.030699968338,1.0315599441528,1.0259399414062
2012-06-10,1.0214999914169,1.0297100543976,1.0198999643326
2012-06-08,1.02952,1.0423,1.0169
2012-06-07,1.0271999835968,1.0352900028229,1.0270999670029
2012-06-06,1.0284999608994,1.0293999910355,1.0210000276566
2012-06-05,1.0367900133133,1.0370999574661,1.0298000574112
2012-06-04,1.0378999710083,1.0424000024796,1.0360000133514
2012-06-03,1.0436899662018,1.0443999767303,1.0369999408722
2012-06-01,1.03469,1.0472,1.0224
2012-05-31,1.0329999923706,1.0439300537109,1.0329999923706
2012-05-30,1.0300999879837,1.0363299846649,1.0260000228882
2012-05-29,1.0238000154495,1.0310599803925,1.022989988327
2012-05-28,1.0254000425339,1.0263999700546,1.0205999612808
2012-05-27,1.0255999565125,1.0266000032425,1.0222899913788
2012-05-25,1.02685,0.0,0.0
2012-05-24,1.0263999700546,1.02952003479,1.0245399475098
2012-05-23,1.0261000394821,1.0281000137329,1.0226000547409
2012-05-22,1.0219000577927,1.0293200016022,1.0206999778748
2012-05-21,1.0175000429153,1.0190299749374,1.0151400566101
2012-05-20,1.0211999416351,1.0243699550629,1.0175000429153
2012-05-18,1.01751,1.0297,1.0055
2012-05-17,1.018700003624,1.0224900245667,1.0139000415802
2012-05-16,1.0117000341415,1.0176000595093,1.010400056839
2012-05-15,1.0068999528885,1.0127999782562,1.0059100389481
2012-05-14,1.0022000074387,1.0056799650192,0.99870002269745
2012-05-13,1.0002000331879,1.0050300359726,0.99910002946854
2012-05-11,1.00164,1.0128,0.99055
2012-05-10,1.0029000043869,1.0052599906921,0.99538999795914
2012-05-09,1.0018999576569,1.0029499530792,0.99730002880096
2012-05-08,0.99949997663498,1.006080031395,0.99889999628067
2012-05-07,0.99233001470566,1.0020099878311,0.99248999357224
2012-05-06,0.99809998273849,0.99856001138687,0.99299997091293
2012-05-04,0.988745,0.0,0.0
2012-05-03,0.98780000209808,0.9961000084877,0.98628997802734
2012-05-02,0.98659998178482,0.98778998851776,0.98269999027252
2012-05-01,0.98549997806549,0.99018001556396,0.98460000753403
2012-04-30,0.98778998851776,0.98940002918243,0.98320001363754
2012-04-29,0.98089998960495,0.98921000957489,0.97990000247955
2012-04-27,0.983483,0.0,0.0
2012-04-26,0.98580002784729,0.98680001497269,0.97990000247955
2012-04-25,0.9825000166893,0.98430001735687,0.98049998283386
2012-04-24,0.98669999837875,0.98790001869202,0.9825000166893
2012-04-23,0.99099999666214,0.99260002374649,0.98750001192093
2012-04-22,0.99309998750687,0.99760001897812,0.99290001392365
2012-04-20,0.992839,1.0044,0.98142
2012-04-19,0.99440002441406,0.99570000171661,0.98978000879288
2012-04-18,0.99080002307892,0.99430000782013,0.98790001869202
2012-04-17,0.98890000581741,0.99142998456955,0.98809999227524
2012-04-16,0.99970000982285,1.0009000301361,0.9865700006485
2012-04-15,0.99895000457764,1.0024499893188,0.99739998579025
2012-04-13,0.997303,1.0088,0.98593
2012-04-12,0.99470001459122,0.99843001365662,0.99260002374649
2012-04-11,1.0032999515533,1.0034999847412,0.99471998214722
2012-04-10,1.0047999620438,1.004979968071,1.0008499622345
2012-04-09,0.99650001525879,1.0037000179291,0.99489998817444
2012-04-08,0.99739998579025,1.000030040741,0.99559998512268
2012-04-06,0.994822,1.0072,0.98262
2012-04-05,0.99309998750687,0.99819999933243,0.99158000946045
2012-04-04,0.99629998207092,0.99970000982285,0.99059998989105
2012-04-03,0.99089998006821,0.99717998504639,0.99076998233795
2012-04-02,0.99000000953674,0.99269998073578,0.98849999904633
2012-04-01,0.9961000084877,0.99879997968674,0.99140000343323
2012-03-30,0.99783,0.0,0.0
2012-03-29,0.99639999866486,0.99970000982285,0.99518001079559
2012-03-28,0.99769997596741,1.0017999410629,0.99699997901917
2012-03-27,0.99550002813339,0.99854999780655,0.99459999799728
2012-03-26,0.99129998683929,0.99400001764297,0.98989999294281
2012-03-25,0.99639999866486,0.99975997209549,0.99059998989105
2012-03-23,0.998154,0.0,0.0
2012-03-22,0.99870002269745,1.0032000541687,0.99699997901917
2012-03-21,0.99190002679825,1.000620007515,0.99110001325607
2012-03-20,0.99099999666214,0.99317997694016,0.98699998855591
2012-03-19,0.98760002851486,0.99639999866486,0.98699998855591
2012-03-18,0.99094998836517,0.99290001392365,0.98820000886917
2012-03-16,0.992467,0.0,0.0
2012-03-15,0.9922000169754,0.99396997690201,0.98989999294281
2012-03-14,0.99370002746582,0.99470001459122,0.99119997024536
2012-03-13,0.98820000886917,0.99360001087189,0.98809999227524
2012-03-12,0.99140000343323,0.99229001998901,0.98890000581741
2012-03-11,0.9902999997139,0.99440002441406,0.98960000276566
2012-03-09,0.992049,1.0037,0.98049
2012-03-08,0.9902999997139,0.99330002069473,0.98720002174377
2012-03-07,0.99819999933243,0.99879997968674,0.99180001020432
2012-03-06,1.0010999441147,1.0023000240326,0.99870002269745
2012-03-05,0.99379998445511,1.0020999908447,0.99360001087189
2012-03-04,0.98940002918243,0.99579000473022,0.98879998922348
2012-03-02,0.987181,0.99891,0.97559
2012-03-01,0.9852499961853,0.98820000886917,0.98470002412796
2012-02-29,0.98839998245239,0.98970001935959,0.98413002490997
2012-02-28,0.99370002746582,0.9941999912262,0.98600000143051
2012-02-27,0.99809998273849,0.99839997291565,0.99400001764297
2012-02-26,0.99959999322891,1.0047199726105,0.99860000610352
2012-02-24,0.998225,1.0094,0.98716
2012-02-23,0.99720001220703,0.99949997663498,0.99650001525879
2012-02-22,0.99989998340607,1.0005999803543,0.99540001153946
2012-02-21,0.99659997224808,1.0017900466919,0.99519997835159
2012-02-20,0.99489998817444,0.99733000993729,0.99229997396469
2012-02-19,0.99140000343323,0.99400001764297,0.99059998989105
2012-02-17,0.997874,1.0094,0.98651
2012-02-16,0.99669998884201,0.9969300031662,0.99400001764297
2012-02-15,1.0003000497818,1.0049999952316,0.99839997291565
2012-02-14,0.99849998950958,1.0002000331879,0.99378997087479
2012-02-13,1.0009000301361,1.0024900436401,0.99779999256134
2012-02-12,1.0001000165939,1.0008000135422,0.9970999956131
2012-02-10,0.99759,1.0092,0.98609
2012-02-09,0.99519997835159,1.0036000013351,0.99507999420166
2012-02-08,0.99629998207092,0.99778002500534,0.99242997169495
2012-02-07,0.99506002664566,0.99580001831055,0.99309998750687
2012-02-06,0.99620002508163,0.99935001134872,0.99449998140335
2012-02-05,0.99349999427795,0.99915999174118,0.99279999732971
2012-02-03,0.998313,1.0095,0.98728
2012-02-02,0.99940001964569,1.0030000209808,0.99497002363205
2012-02-01,0.99750000238419,1.0006999969482,0.99669998884201
2012-01-31,1.0029799938202,1.0051000118256,0.99620002508163
2012-01-30,1.0024000406265,1.0031100511551,0.99620002508163
2012-01-29,1.0013999938965,1.0067399740219,1.0010999441147
2012-01-27,1.00517,0.0,0.0
2012-01-26,1.0024000406265,1.0039999485016,0.9986600279808
2012-01-25,1.0044000148773,1.0046000480652,0.99889999628067
2012-01-24,1.0089999437332,1.0145000219345,1.0089000463486
2012-01-23,1.0073900222778,1.0139000415802,1.0069999694824
2012-01-22,1.0149999856949,1.0155999660492,1.0052000284195
2012-01-20,1.0122,1.0241,1.0005
2012-01-19,1.0115000009537,1.0155999660492,1.0115000009537
2012-01-18,1.0115000009537,1.0126399993896,1.0069999694824
2012-01-17,1.014799952507,1.0175000429153,1.0117000341415
2012-01-16,1.0176000595093,1.0176999568939,1.0111900568008
2012-01-15,1.0242999792099,1.025130033493,1.0182000398636
2012-01-13,1.01935,0.0,0.0
2012-01-12,1.0180000066757,1.0280699729919,1.0163999795914
2012-01-11,1.0182000398636,1.0207099914551,1.0140000581741
2012-01-10,1.0167000293732,1.0206700563431,1.0138000249863
2012-01-09,1.022400021553,1.0226000547409,1.0155999660492
2012-01-08,1.0290999412537,1.0317000150681,1.0248999595642
2012-01-06,1.01901,1.0303,1.0078
2012-01-05,1.0196000337601,1.0248999595642,1.0168900489807
2012-01-04,1.0133999586105,1.0216000080109,1.0118999481201
2012-01-03,1.0111000537872,1.0157999992371,1.0108000040054
2012-01-02,1.0174000263214,1.0172699689865,1.0075600147247
2012-01-01,1.0209000110626,1.0211000442505,1.0177700519562
2011-12-30,1.02111,1.0326,1.0097
2011-12-29,1.0203000307083,1.0218299627304,1.0174599885941
2011-12-28,1.0253000259399,1.0266300439835,1.0203399658203
2011-12-27,1.0194000005722,1.0221400260925,1.0125000476837
2011-12-26,1.0204999446869,1.0212600231171,1.0183000564575
2011-12-25,1.0204000473022,1.0232000350952,1.0176999568939
2011-12-23,1.02188,0.0,0.0
2011-12-22,1.0210000276566,1.0212999582291,1.0177999734879
2011-12-21,1.0273000001907,1.027930021286,1.0218000411987
2011-12-20,1.0284999608994,1.0299999713898,1.0209000110626
2011-12-19,1.0377999544144,1.0379199981689,1.0262600183487
2011-12-18,1.038400053978,1.0413500070572,1.0334000587463
2011-12-16,1.03517,1.0467,1.0238
2011-12-15,1.0333000421524,1.0374000072479,1.0297100543976
2011-12-14,1.0388000011444,1.0404000282288,1.0319000482559
2011-12-13,1.0343999862671,1.0420000553131,1.0326999425888
2011-12-12,1.0276000499725,1.0291999578476,1.0232000350952
2011-12-11,1.0183999538422,1.027999997139,1.0183000564575
2011-12-09,1.01868,1.031,1.0065
2011-12-08,1.0223000049591,1.026200056076,1.01859998703
2011-12-07,1.0094499588013,1.0178999900818,1.0051000118256
2011-12-06,1.0090399980545,1.0131299495697,1.006500005722
2011-12-05,1.0168999433517,1.0204000473022,1.0113500356674
2011-12-04,1.0170999765396,1.0184999704361,1.0121999979019
2011-12-02,1.01582,1.0282,1.0036
2011-12-01,1.0142300128937,1.0176899433136,1.0086699724197
2011-11-30,1.0180000066757,1.021919965744,1.0147000551224
2011-11-29,1.0321199893951,1.0361000299454,1.0126800537109
2011-11-28,1.0348000526428,1.0362000465393,1.0259799957275
2011-11-27,1.0410399436951,1.0427000522614,1.0302000045776
2011-11-25,1.048,1.0605,1.0357
2011-11-24,1.047700047493,1.0520000457764,1.0439499616623
2011-11-23,1.0479099750519,1.0489000082016,1.0435999631882
2011-11-22,1.0378400087357,1.0458999872208,1.0377999544144
2011-11-21,1.0393099784851,1.0407999753952,1.0355000495911
2011-11-20,1.0276999473572,1.0404000282288,1.0277999639511
2011-11-18,1.02613,1.0385,1.0139
2011-11-17,1.0292999744415,1.0299799442291,1.0195000171661
2011-11-16,1.025200009346,1.027860045433,1.0205999612808
2011-11-15,1.0226000547409,1.0284999608994,1.0211999416351
2011-11-14,1.0167399644852,1.0261000394821,1.0156999826431
2011-11-13,1.0094000101089,1.0191999673843,1.0089999437332
2011-11-11,1.01937,0.0,0.0
2011-11-10,1.0163300037384,1.0227999687195,1.013100028038
2011-11-09,1.0238000154495,1.0262999534607,1.0166000127792
2011-11-08,1.009299993515,1.022500038147,1.0077999830246
2011-11-07,1.0137000083923,1.0178999900818,1.0116000175476
2011-11-06,1.0166000127792,1.0202000141144,1.0125000476837
2011-11-04,1.01414,0.0,0.0
2011-11-03,1.0079200267792,1.022500038147,1.0070999860764
2011-11-02,1.0180900096893,1.0215100049973,1.0059000253677
2011-11-01,1.0205999612808,1.021399974823,1.0105999708176
2011-10-31,0.99889999628067,1.019700050354,0.99750000238419
2011-10-30,0.99370002746582,1.0024000406265,0.99230998754501
2011-10-28,0.994594,0.0,0.0
2011-10-27,0.99210000038147,0.99680000543594,0.98949998617172
2011-10-26,1.0039999485016,1.0046000480652,0.99199998378754
2011-10-25,1.0164999961853,1.0175100564957,1.0074900388718
2011-10-24,1.0032999515533,1.0210700035095,0.99879997968674
2011-10-23,1.009299993515,1.009299993515,1.0020999908447
2011-10-21,1.01574,0.0,0.0
2011-10-20,1.0161999464035,1.0183000564575,1.0066900253296
2011-10-19,1.0185899734497,1.0244899988174,1.0140000581741
2011-10-18,1.0151400566101,1.0154000520706,1.0083999633789
2011-10-17,1.022400021553,1.0261700153351,1.0161000490189
2011-10-16,1.0094000101089,1.0178999900818,1.0044000148773
2011-10-14,1.01871,0.0,0.0
2011-10-13,1.0233000516891,1.0231200456619,1.0108000040054
2011-10-12,1.0177999734879,1.0270999670029,1.0162999629974
2011-10-11,1.0279400348663,1.0326000452042,1.0143300294876
2011-10-10,1.0266000032425,1.0336199998856,1.0255399942398
2011-10-09,1.0377999544144,1.0385999679565,1.0248999595642
2011-10-07,1.03873,0.0,0.0
2011-10-06,1.0376000404358,1.0417300462723,1.0236300230026
2011-10-05,1.0419299602509,1.0479600429535,1.0369999408722
2011-10-04,1.0539799928665,1.0567100048065,1.0444999933243
2011-10-03,1.053200006485,1.0627000331879,1.0509999990463
2011-10-02,1.0499999523163,1.052099943161,1.0430999994278
2011-09-30,1.03798,1.05,1.0261
2011-09-29,1.037299990654,1.0463000535965,1.0353000164032
2011-09-28,1.0341000556946,1.0355199575424,1.0256299972534
2011-09-27,1.0199899673462,1.0257999897003,1.0197999477386
2011-09-26,1.0255000591278,1.027930021286,1.0167000293732
2011-09-25,1.0273000001907,1.038400053978,1.0259699821472
2011-09-23,1.02462,0.0,0.0
2011-09-22,1.027999997139,1.0346800088882,1.0223100185394
2011-09-21,1.0057400465012,1.035609960556,1.0057599544525
2011-09-20,0.99331998825073,0.99989998340607,0.99169999361038
2011-09-19,0.99360001087189,0.99459999799728,0.9883000254631
2011-09-18,0.98170000314713,0.99199998378754,0.98030000925064
2011-09-16,0.985464,0.99749,0.97358
2011-09-15,0.98479998111725,0.98600000143051,0.98129999637604
2011-09-14,0.98988002538681,0.99479997158051,0.98369997739792
2011-09-13,0.98559999465942,0.9935399889946,0.98449999094009
2011-09-12,0.99260002374649,0.997250020504,0.98909997940063
2011-09-11,0.99779999256134,1.0018999576569,0.9941999912262
2011-09-09,0.989357,1.0005,0.97829
2011-09-08,0.98817002773285,0.99730002880096,0.98680001497269
2011-09-07,0.98408001661301,0.9864000082016,0.98290002346039
2011-09-06,0.98979997634888,0.99059998989105,0.98479998111725
2011-09-05,0.99119997024536,0.99551999568939,0.98680001497269
2011-09-04,0.98699998855591,0.99299997091293,0.98519998788834
2011-09-02,0.978403,0.98982,0.96712
2011-09-01,0.97600001096725,0.98427999019623,0.97549998760223
2011-08-31,0.97799998521805,0.97930002212524,0.97369998693466
2011-08-30,0.978600025177,0.97984999418259,0.97259998321533
2011-08-29,0.97610002756119,0.9815000295639,0.97560000419617
2011-08-28,0.98141002655029,0.98175001144409,0.97390002012253
2011-08-26,0.98676,0.0,0.0
2011-08-25,0.98809999227524,0.99190002679825,0.98420000076294
2011-08-24,0.98750001192093,0.98856997489929,0.97899997234344
2011-08-23,0.98790001869202,0.9902999997139,0.98400002717972
2011-08-22,0.99040001630783,0.99061000347137,0.98479998111725
2011-08-21,0.99099999666214,0.99129998683929,0.98280000686646
2011-08-19,0.987935,0.99993,0.97609
2011-08-18,0.99058002233505,0.99247002601624,0.9825000166893
2011-08-17,0.98000001907349,0.99360001087189,0.97990000247955
2011-08-16,0.98280000686646,0.98439997434616,0.97719997167587
2011-08-15,0.98140001296997,0.9870600104332,0.97990000247955
2011-08-14,0.98860001564026,0.99044001102448,0.98329997062683
2011-08-12,0.988857,1.0011,0.97677
2011-08-11,0.98559999465942,0.99158000946045,0.98489999771118
2011-08-10,0.99529999494553,0.99659997224808,0.98729997873306
2011-08-09,0.98009997606277,0.99430000782013,0.97909998893738
2011-08-08,0.9922199845314,1.0004999637604,0.98919999599457
2011-08-07,0.98570001125336,0.99250000715256,0.97810000181198
2011-08-05,0.976078,0.9878,0.9645
2011-08-04,0.98070001602173,0.98479998111725,0.97430002689362
2011-08-03,0.96109998226166,0.9767000079155,0.96050000190735
2011-08-02,0.96149998903275,0.96433001756668,0.95679998397827
2011-08-01,0.95529001951218,0.96160000562668,0.95459997653961
2011-07-31,0.95410001277924,0.96030002832413,0.94910001754761
2011-07-29,0.951129,0.0,0.0
2011-07-28,0.94959998130798,0.95870000123978,0.9491999745369
2011-07-27,0.94888001680374,0.950100004673,0.94573998451233
2011-07-26,0.94319999217987,0.94880002737045,0.94099998474121
2011-07-25,0.94682997465134,0.9472000002861,0.94059997797012
2011-07-24,0.94910001754761,0.95230001211166,0.94440001249313
2011-07-22,0.946407,0.0,0.0
2011-07-21,0.94376999139786,0.95270001888275,0.94270002841949
2011-07-20,0.94639998674393,0.94900000095367,0.94230002164841
2011-07-19,0.94999998807907,0.9510999917984,0.94559997320175
2011-07-18,0.95939999818802,0.95939999818802,0.94789999723434
2011-07-17,0.95389997959137,0.96316999197006,0.95370000600815
2011-07-15,0.958457,0.0,0.0
2011-07-14,0.95950001478195,0.96213001012802,0.95380002260208
2011-07-13,0.95670002698898,0.96069997549057,0.9549999833107
2011-07-12,0.96579998731613,0.96590000391006,0.95770001411438
2011-07-11,0.96820002794266,0.97740000486374,0.96649998426437
2011-07-10,0.96262001991272,0.96943002939224,0.96223998069763
2011-07-08,0.96116,0.9729,0.94956
2011-07-07,0.95819997787476,0.966000020504,0.95569998025894
2011-07-06,0.9646999835968,0.96649998426437,0.95679998397827
2011-07-05,0.96270000934601,0.96909999847412,0.96130001544952
2011-07-04,0.95939999818802,0.96333998441696,0.9592000246048
2011-07-03,0.95859998464584,0.96156001091003,0.9578999876976
2011-07-01,0.964068,0.0,0.0
2011-06-30,0.96380001306534,0.9648500084877,0.96018999814987
2011-06-29,0.96740001440048,0.9685999751091,0.96253001689911
2011-06-28,0.98170000314713,0.98225998878479,0.96880000829697
2011-06-27,0.9854000210762,0.98821997642517,0.98220002651215
2011-06-26,0.98890000581741,0.99106001853943,0.98600000143051
2011-06-24,0.979333,0.99114,0.96767
2011-06-23,0.97769999504089,0.98466998338699,0.97689998149872
2011-06-22,0.97387999296188,0.98220002651215,0.97140002250671
2011-06-21,0.97228002548218,0.97517997026443,0.97079998254776
2011-06-20,0.97921997308731,0.98019999265671,0.97119998931885
2011-06-19,0.98070001602173,0.9847400188446,0.9782999753952
2011-06-17,0.982006,0.99416,0.97
2011-06-16,0.98140001296997,0.98650002479553,0.97759997844696
2011-06-15,0.97824001312256,0.98949998617172,0.97719997167587
2011-06-14,0.96850001811981,0.97869998216629,0.96689999103546
2011-06-13,0.97631001472473,0.97710001468658,0.96729999780655
2011-06-12,0.9796000123024,0.9796000123024,0.97469997406006
2011-06-10,0.97619,0.0,0.0
2011-06-09,0.97339999675751,0.978600025177,0.97130000591278
2011-06-08,0.97920000553131,0.98100000619888,0.97289997339249
2011-06-07,0.97400999069214,0.98180001974106,0.97390002012253
2011-06-06,0.97979998588562,0.98079997301102,0.97328001260757
2011-06-05,0.97659999132156,0.98159998655319,0.97659999132156
2011-06-03,0.977663,0.98875,0.9667
2011-06-02,0.97500002384186,0.98500001430511,0.97430002689362
2011-06-01,0.97680002450943,0.98074001073837,0.97547000646591
2011-05-31,0.96740001440048,0.97450000047684,0.96640002727509
2011-05-30,0.97666001319885,0.97649997472763,0.96560001373291
2011-05-29,0.97699999809265,0.97839999198914,0.97479999065399
2011-05-27,0.977667,0.0,0.0
2011-05-26,0.97909998893738,0.97949999570847,0.97519999742508
2011-05-25,0.97740000486374,0.98132997751236,0.9755300283432
2011-05-24,0.97640001773834,0.9815000295639,0.9743999838829
2011-05-23,0.97750002145767,0.97904002666473,0.9753999710083
2011-05-22,0.97500002384186,0.98076999187469,0.97350001335144
2011-05-20,0.96885,0.97973,0.95809
2011-05-19,0.96670001745224,0.97699999809265,0.96369999647141
2011-05-18,0.96939998865128,0.97079998254776,0.96539998054504
2011-05-17,0.971499979496,0.97561997175217,0.97030001878738
2011-05-16,0.97469997406006,0.97899997234344,0.97089999914169
2011-05-15,0.96920001506805,0.97680002450943,0.96810001134872
2011-05-13,0.964462,0.97611,0.95295
2011-05-12,0.96309000253677,0.97089999914169,0.96033000946045
2011-05-11,0.95990002155304,0.96909999847412,0.95990002155304
2011-05-10,0.95657002925873,0.95819997787476,0.95120000839233
2011-05-09,0.96340000629425,0.96520000696182,0.95840001106262
2011-05-08,0.96410000324249,0.96909999847412,0.96030002832413
2011-05-06,0.964032,0.97567,0.95253
2011-05-05,0.96605998277664,0.97000002861023,0.95730000734329
2011-05-04,0.95800000429153,0.9699000120163,0.95677000284195
2011-05-03,0.95249998569489,0.95920997858047,0.95039999485016
2011-05-02,0.95120000839233,0.95396000146866,0.94580000638962
2011-05-01,0.94542998075485,0.94979000091553,0.94472998380661
2011-04-29,0.949837,0.96109,0.93872
2011-04-28,0.95020002126694,0.95440000295639,0.94770002365112
2011-04-27,0.95080000162125,0.95179998874664,0.94630002975464
2011-04-26,0.95050001144409,0.95718002319336,0.94867998361588
2011-04-25,0.95389997959137,0.9559999704361,0.95038998126984
2011-04-24,0.95307999849319,0.95585000514984,0.95020002126694
2011-04-22,0.952133,0.96377,0.94064
2011-04-21,0.95289999246597,0.95370000600815,0.95179998874664
2011-04-20,0.9529100060463,0.95289999246597,0.9452999830246
2011-04-19,0.95560002326965,0.95560002326965,0.94969999790192
2011-04-18,0.96410000324249,0.96649998426437,0.95490002632141
2011-04-17,0.95999997854233,0.97201001644135,0.95929998159409
2011-04-15,0.962081,0.97356,0.95073
2011-04-14,0.962289,0.97331,0.9514
2011-04-13,0.96259999275208,0.96654999256134,0.95939999818802
2011-04-12,0.9621000289917,0.96429997682571,0.95850002765656
2011-04-11,0.95590001344681,0.96512997150421,0.95560002326965
2011-04-10,0.95587998628616,0.95757001638412,0.95420002937317
2011-04-08,0.957875,0.0,0.0
2011-04-07,0.958899974823,0.95929998159409,0.95260000228882
2011-04-06,0.95990002155304,0.96217000484467,0.95699000358582
2011-04-05,0.96350002288818,0.96390002965927,0.95679998397827
2011-04-04,0.96660000085831,0.96899998188019,0.96346998214722
2011-04-03,0.96299999952316,0.96850001811981,0.96119999885559
2011-04-01,0.968767,0.97959,0.95806
2011-03-31,0.96969997882843,0.97030001878738,0.96280002593994
2011-03-30,0.971499979496,0.97269999980927,0.96840000152588
2011-03-29,0.97421002388,0.97509998083115,0.96880000829697
2011-03-28,0.97799998521805,0.97830998897552,0.97409999370575
2011-03-27,0.9811999797821,0.98189997673035,0.97399997711182
